segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,feature_relative_path,feature_sha256,model_set_sha256,windows,valid_windows,masked_windows,status,processed_at,error,observed_states_k8,state_coverage_k8,state_counts_k8,observed_states_k10,state_coverage_k10,state_counts_k10,observed_states_k12,state_coverage_k12,state_counts_k12
classical_musicnet_2350__180s,classical_musicnet_2350,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2350__180s.npz,d51f79c3db2fbcf7d5eb634777b399af16c896882e9a364f3ed8d844ff1fa77d,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2350__180s.npz,d82201c2e6ca7ce769154c1f99537a4aafbfc974f382a1a212a63e6c10e658c8,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[48,32,8,0,0,0,0,0]",4,0.4,"[31,11,43,0,3,0,0,0,0,0]",4,0.3333333333333333,"[38,41,4,0,0,0,5,0,0,0,0,0]"
classical_musicnet_2350__300s,classical_musicnet_2350,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2350__300s.npz,e781d859f1637ca6b9b3421d9043b9fb2bd7f98b11be699d25d36280759dddab,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2350__300s.npz,6764a94c4297374bfab790623a5dcaa75fe416dd711f8cdcacca58a29ca2df23,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,136,136,0,success,2026-08-05,,5,0.625,"[67,44,20,4,1,0,0,0]",6,0.6,"[42,26,57,0,9,1,1,0,0,0]",5,0.4166666666666667,"[50,58,7,0,0,0,18,3,0,0,0,0]"
classical_musicnet_2359__180s,classical_musicnet_2359,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2359__180s.npz,36c9e24cdd9be4640a6bf020b3e720681e658b97eb6a38d8e064350cbc20f3a5,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2359__180s.npz,f797bccd844e29ae7b633b064b82c0f63a2451e474be2d4ceae215f5d255d67e,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[11,49,16,10,2,0,0,0]",5,0.5,"[8,27,35,0,12,0,6,0,0,0]",7,0.5833333333333334,"[8,49,10,0,1,0,13,6,1,0,0,0]"
classical_musicnet_2359__300s,classical_musicnet_2359,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2359__300s.npz,8219c5ea4b5ee3bfbbacb2553cb798c28b86304820d57f57087398fc3e3a2dd7,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2359__300s.npz,c86224cbbdf7652450cdddf2e411a7d3b75134b5508973b0249340b57b3ef27b,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[21,78,30,15,4,0,0,0]",5,0.5,"[19,47,57,0,16,0,9,0,0,0]",7,0.5833333333333334,"[19,76,15,0,2,0,27,6,3,0,0,0]"
classical_musicnet_2364__180s,classical_musicnet_2364,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2364__180s.npz,3be873158006d1cb138d76c6615a96c0662ab3348bd8261ec90757ae68eec760,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2364__180s.npz,a41eb2e596e9ca0eb98178b82930b33f4a0581d9905b51ce69e01b2a3025ac3a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[37,38,13,0,0,0,0,0]",4,0.4,"[19,13,51,0,5,0,0,0,0,0]",4,0.3333333333333333,"[28,42,1,0,0,0,17,0,0,0,0,0]"
classical_musicnet_2364__300s,classical_musicnet_2364,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2364__300s.npz,1048f174e9d7cdf075a617be38ab0b1b0336c761c764e091d6a5b129fa995502,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2364__300s.npz,6826cff02f855ebdd96180bba86cf21272ebffd21db2fc66abf05087041ca1e2,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,146,146,0,success,2026-08-05,,4,0.5,"[52,70,22,2,0,0,0,0]",5,0.5,"[31,23,82,0,9,0,1,0,0,0]",4,0.3333333333333333,"[42,70,4,0,0,0,30,0,0,0,0,0]"
classical_musicnet_2371__180s,classical_musicnet_2371,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2371__180s.npz,ea4d2b2f68b6dee22b2dff4662a442990f373a363490afb7468af0ad5471061b,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2371__180s.npz,13ba5b4241f475fae95074a2fa69a75afc6ee5c0b3fb718adf4d4e567596e1c2,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[31,43,13,1,0,0,0,0]",4,0.4,"[15,27,42,0,4,0,0,0,0,0]",4,0.3333333333333333,"[18,53,5,0,0,0,12,0,0,0,0,0]"
classical_musicnet_2371__300s,classical_musicnet_2371,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2371__300s.npz,5c3c4f31db14a970cf678094cd926d2a4f397ef030835f27187af3070baf8a12,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2371__300s.npz,5c532ab17f1a421e9947d285da16ec984b8b7e1c3c81a0d7638c87fe40787b57,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,101,101,0,success,2026-08-05,,6,0.75,"[35,47,13,4,1,0,0,1]",5,0.5,"[23,26,45,0,5,0,0,2,0,0]",7,0.5833333333333334,"[27,51,4,0,0,0,14,3,1,0,0,1]"
classical_musicnet_2372__180s,classical_musicnet_2372,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2372__180s.npz,eb860e83a5d111f9423c3911828e4ed8a943afc11ac26dea5a4edcd738a27740,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2372__180s.npz,74e35b0c68f25cf6689bf80358b4be0ae9a315712d167324bdd79691ef09fef9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[18,35,20,12,3,0,0,0]",5,0.5,"[14,28,27,0,10,0,9,0,0,0]",6,0.5,"[14,35,12,0,0,0,17,7,3,0,0,0]"
classical_musicnet_2372__300s,classical_musicnet_2372,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2372__300s.npz,6c2139efdd2143590a76abdf9175932cf9c9000f8b65c6196163f69901ff7d3c,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2372__300s.npz,b71403cb6238d25a7d5a252919b8ac9a642b6dd46a10e389a0e91b5373cd40e9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,112,112,0,success,2026-08-05,,5,0.625,"[22,49,21,15,5,0,0,0]",5,0.5,"[18,35,33,0,13,0,13,0,0,0]",6,0.5,"[18,46,13,0,0,0,20,11,4,0,0,0]"
classical_musicnet_2374__180s,classical_musicnet_2374,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2374__180s.npz,89ac33e75c5d382066c17196f6cb27027ab1cf089383db6134b66576e31ef7fa,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2374__180s.npz,bd3f9809ab06117835c36c88ab1176702242ab88604ab17b5221e2d9c1fc9929,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[7,48,32,1,0,0,0,0]",4,0.4,"[3,40,37,0,8,0,0,0,0,0]",4,0.3333333333333333,"[3,46,3,0,0,0,36,0,0,0,0,0]"
classical_musicnet_2374__300s,classical_musicnet_2374,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2374__300s.npz,00606af981f573515eea30edbbeb946b01915aa1ba9af08dcb74d3f137a50bbf,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2374__300s.npz,baa1cc294399dbe1378ce19e0ce1d9a25d5227da9930d1e31868d3a628e984dc,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,106,106,0,success,2026-08-05,,4,0.5,"[8,61,36,1,0,0,0,0]",4,0.4,"[3,44,47,0,12,0,0,0,0,0]",4,0.3333333333333333,"[4,49,4,0,0,0,49,0,0,0,0,0]"
classical_musicnet_2381__180s,classical_musicnet_2381,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2381__180s.npz,37cfa462528ec32c321f7d0a6c2e380eaa2fe765d1035ec06deee42ac3a584c4,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2381__180s.npz,7bfcc60385c2a3f5e6368a89d29d5c359ea27e8169e759cf79a9e564e64b73ae,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[21,29,28,6,4,0,0,0]",8,0.8,"[13,20,27,3,20,1,1,3,0,0]",7,0.5833333333333334,"[15,31,9,2,0,0,25,2,4,0,0,0]"
classical_musicnet_2381__300s,classical_musicnet_2381,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2381__300s.npz,03c4d8370cfc2948d96719762124111d2a1a5bafe992ebaffc09ee58eeba2fd8,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2381__300s.npz,c6aea9e30b476248c12528a04bd1dd9b45485a4ebe9449d2da6d07f8da770bbc,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[43,57,37,7,4,0,0,0]",8,0.8,"[31,30,54,3,23,1,3,3,0,0]",7,0.5833333333333334,"[30,60,11,2,0,0,37,4,4,0,0,0]"
classical_musicnet_2382__180s,classical_musicnet_2382,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2382__180s.npz,08b33d7a3230bb61c1cb8d7077262ffb5080ca08ea78c9872a6d138ff827cc86,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2382__180s.npz,27e34e224bf6f22ce21c3b3c493ea769dc419f8753f0d5bf32d60077cde0add5,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,57,57,0,success,2026-08-05,,5,0.625,"[6,20,29,1,1,0,0,0]",5,0.5,"[6,4,24,0,22,0,0,1,0,0]",5,0.4166666666666667,"[6,13,0,0,0,0,36,1,1,0,0,0]"
classical_musicnet_2382__300s,classical_musicnet_2382,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2382__300s.npz,08b33d7a3230bb61c1cb8d7077262ffb5080ca08ea78c9872a6d138ff827cc86,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2382__300s.npz,27e34e224bf6f22ce21c3b3c493ea769dc419f8753f0d5bf32d60077cde0add5,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,57,57,0,success,2026-08-05,,5,0.625,"[6,20,29,1,1,0,0,0]",5,0.5,"[6,4,24,0,22,0,0,1,0,0]",5,0.4166666666666667,"[6,13,0,0,0,0,36,1,1,0,0,0]"
classical_musicnet_2383__180s,classical_musicnet_2383,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2383__180s.npz,528a0816446975ac0d6125c6af07703d778114a77f7b2341c5d2b537c6129068,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2383__180s.npz,b5e14bf19d3457d3edd5dee5476f7faaff53dc25f0b373eb35f29b440e9b5b2d,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[24,52,11,1,0,0,0,0]",5,0.5,"[11,9,63,0,4,0,1,0,0,0]",5,0.4166666666666667,"[18,48,1,0,0,0,20,1,0,0,0,0]"
classical_musicnet_2383__300s,classical_musicnet_2383,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2383__300s.npz,c75915b03e789c5097d770e3377130be16ea12e3752b9a0dc52a3d87b1f9bfc4,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2383__300s.npz,9ebacfffa561dc2e965a77dec114d376ef0c8afd8e6cfa8e22c7796d61b69b32,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[39,92,14,3,0,0,0,0]",5,0.5,"[17,13,109,0,8,0,1,0,0,0]",5,0.4166666666666667,"[27,92,3,0,0,0,24,2,0,0,0,0]"
classical_musicnet_2389__180s,classical_musicnet_2389,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2389__180s.npz,c0c6379042c63c9e9bec5b268cea6a9e7e781b33494f3a68500e1472562a85ca,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2389__180s.npz,c0f4f6b4851c1fb491cf22e221b6edbe63e09ee4ba9ddbc9adc0257a2d41e374,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[42,30,13,3,0,0,0,0]",6,0.6,"[34,17,31,1,3,0,2,0,0,0]",5,0.4166666666666667,"[38,33,8,0,0,0,8,1,0,0,0,0]"
classical_musicnet_2389__300s,classical_musicnet_2389,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2389__300s.npz,e77463a297d740f2f9f8dce66e64becbae2c48dd8725ce2950469ac3c9a09a6b,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2389__300s.npz,9d80e3bfaa14e1436a39a2dea12d2850fb7cb077955b951ed60a62e85192e1e1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[85,47,13,3,0,0,0,0]",6,0.6,"[68,21,53,1,4,0,1,0,0,0]",5,0.4166666666666667,"[70,60,8,0,0,0,9,1,0,0,0,0]"
classical_musicnet_2390__180s,classical_musicnet_2390,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2390__180s.npz,b26b552d24b9e27b19462695df55592c65553d4571e673a0a3002a0e27927080,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2390__180s.npz,a1c89130ecca3b837322086b74e202209114aefa35fa640957928435f18a82a0,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[11,41,25,11,0,0,0,0]",6,0.6,"[2,23,44,2,9,0,8,0,0,0]",5,0.4166666666666667,"[6,40,15,0,0,0,20,7,0,0,0,0]"
classical_musicnet_2390__300s,classical_musicnet_2390,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2390__300s.npz,fa25f1485de45854d14342a2e1dd221705a17173df5c172b71fedf91281829e9,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2390__300s.npz,d2703139fcfda95b37080adfd6c08cd4e750386b496a8eb93cd59dcc26fa15d7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[15,67,49,16,1,0,0,0]",6,0.6,"[2,44,71,1,24,0,6,0,0,0]",6,0.5,"[8,68,23,0,0,0,38,10,1,0,0,0]"
classical_musicnet_2393__180s,classical_musicnet_2393,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2393__180s.npz,7c27cddd5a9678f60c0a4a6f66d2728e301d01edb47ddf61e0c5962cd5358261,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2393__180s.npz,b2d6ba0e7f78d80754e7c8d67758ebd67c94780ae85bf95578a086b00536f5d1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[6,33,35,11,3,0,0,0]",6,0.6,"[0,32,30,1,16,0,7,2,0,0]",6,0.5,"[0,36,13,1,0,0,28,7,3,0,0,0]"
classical_musicnet_2393__300s,classical_musicnet_2393,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2393__300s.npz,a5e2b8b7624581375afb5da16afb7f94eadf0cdc04db4777e3ae86aac1ab1edb,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2393__300s.npz,7a6d7667e1355774579b8dfc6aeb319c76464d53f81e0f07893fd7c406bcc2ad,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[13,63,49,20,3,0,0,0]",7,0.7,"[2,49,52,1,32,0,10,2,0,0]",7,0.5833333333333334,"[5,56,19,1,0,0,51,13,3,0,0,0]"
classical_musicnet_2398__180s,classical_musicnet_2398,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2398__180s.npz,01aa2cf49b0128b6bc8f4a512636d66fc30d95b367c653f15cfde5115f45f9ef,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2398__180s.npz,11e87c07392738af3345ea881a646d2e8e2e34555ca22d00ce489040aeb06baa,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[15,53,12,8,0,0,0,0]",5,0.5,"[7,16,55,0,8,0,2,0,0,0]",4,0.3333333333333333,"[10,49,15,0,0,0,14,0,0,0,0,0]"
classical_musicnet_2398__300s,classical_musicnet_2398,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2398__300s.npz,7b24abbc7328eb1e4b3f47c7a3f074569b8852f0aded0905e25fefe34974b9dd,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2398__300s.npz,3d353001b5ef375a84cb4eb9478f4dda85ed5fc0d60520e503d85d125d0697a9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[24,91,25,8,0,0,0,0]",5,0.5,"[13,26,92,0,15,0,2,0,0,0]",5,0.4166666666666667,"[14,90,19,0,0,0,24,1,0,0,0,0]"
classical_musicnet_2404__180s,classical_musicnet_2404,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2404__180s.npz,b62003234e48b6f0911dbb002cee21265ac035e30da7159dfdf2a9dca351147c,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2404__180s.npz,689801b4b5bcd82202fbdf5c6bc032d369f089292070d0c65cb1734e4607c03f,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[18,39,19,11,1,0,0,0]",6,0.6,"[13,31,29,2,6,0,7,0,0,0]",6,0.5,"[15,38,19,0,0,0,10,5,1,0,0,0]"
classical_musicnet_2404__300s,classical_musicnet_2404,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2404__300s.npz,6bcf16e601074d43b702186d98768b1e109c0676e4cb151e693c43d75d52c570,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2404__300s.npz,6471565c028c52698702527d2cca407c94227794c896a3d18f9e6c241d0cdfc0,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[36,58,26,25,3,0,0,0]",6,0.6,"[23,41,53,1,15,0,15,0,0,0]",7,0.5833333333333334,"[26,65,26,0,2,0,14,13,2,0,0,0]"
classical_musicnet_2406__180s,classical_musicnet_2406,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2406__180s.npz,b85df84d56e30b990287c6d15d16ed0155b9a7b3e92f40a3e02c3dc101084460,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2406__180s.npz,3096a9b083a37a91a2c4241bb4363ef892007f8a6b35d609e7e8b04965862aeb,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[12,28,28,17,3,0,0,0]",7,0.7,"[11,45,11,2,8,3,8,0,0,0]",9,0.75,"[11,27,37,1,3,0,4,3,1,0,0,1]"
classical_musicnet_2406__300s,classical_musicnet_2406,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2406__300s.npz,32240c2c96799b511e7efac0d48df1834a03351ba2150579cf81b64bdd9fb3c7,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2406__300s.npz,876f819afc377ed09a929274a72faa6cb03b86315742807fac88dd4e9eb0a64e,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[37,45,39,23,4,0,0,0]",8,0.8,"[33,68,19,6,9,4,8,1,0,0]",10,0.8333333333333334,"[32,49,50,3,5,1,5,1,1,0,0,1]"
classical_musicnet_2411__180s,classical_musicnet_2411,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2411__180s.npz,0eab8cf7ad192b9f40228e7cb8eb34e34ddb9d20b324baf2d4261277c80213e1,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2411__180s.npz,5aba1271b859eaf00f0959f18445430e8dd803bf82f4a8b7386387103fc378c3,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,63,63,0,success,2026-08-05,,4,0.5,"[6,21,31,5,0,0,0,0]",5,0.5,"[4,28,16,0,13,0,2,0,0,0]",5,0.4166666666666667,"[4,17,6,0,0,0,34,2,0,0,0,0]"
classical_musicnet_2411__300s,classical_musicnet_2411,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2411__300s.npz,0eab8cf7ad192b9f40228e7cb8eb34e34ddb9d20b324baf2d4261277c80213e1,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2411__300s.npz,5aba1271b859eaf00f0959f18445430e8dd803bf82f4a8b7386387103fc378c3,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,63,63,0,success,2026-08-05,,4,0.5,"[6,21,31,5,0,0,0,0]",5,0.5,"[4,28,16,0,13,0,2,0,0,0]",5,0.4166666666666667,"[4,17,6,0,0,0,34,2,0,0,0,0]"
classical_musicnet_2423__180s,classical_musicnet_2423,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2423__180s.npz,6603b55a71b479ea92ba4d3123be2c8186acf132d5769e0e6693ba309c9782cb,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2423__180s.npz,ab4d43f56557d36aeb47bf85da0cecd24cb3d04f00c28ad1f271b3483a418acc,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[47,27,10,3,1,0,0,0]",6,0.6,"[35,13,32,2,5,0,1,0,0,0]",5,0.4166666666666667,"[38,34,7,0,0,0,8,0,1,0,0,0]"
classical_musicnet_2423__300s,classical_musicnet_2423,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2423__300s.npz,dde874af1f24c39641ea9856ce69ae59a95c3202c23699cfc6643aea2d5d70fc,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2423__300s.npz,e9441274e0171269c548a202d7f6f7e33e10e576bc6dfd3cb13ae2494794ded1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,147,147,0,success,2026-08-05,,5,0.625,"[77,51,14,4,0,0,0,1]",7,0.7,"[60,20,57,1,6,0,2,0,0,1]",6,0.5,"[67,59,7,0,0,0,10,3,0,0,0,1]"
classical_musicnet_2432__180s,classical_musicnet_2432,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2432__180s.npz,dae480bd070c6d317be22d77d224e26da4213d2009416a9921b8c56f11d326b1,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2432__180s.npz,ed1f5a353cb1bd092ba928653a2db1169ba4cda6899e15d0b2507052e86db067,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[9,16,38,23,2,0,0,0]",5,0.5,"[3,15,21,0,35,0,14,0,0,0]",5,0.4166666666666667,"[9,11,13,0,0,0,37,18,0,0,0,0]"
classical_musicnet_2432__300s,classical_musicnet_2432,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2432__300s.npz,b5bc09b5169b24e17fff6291065c5e9555dd3d1ccd70a3ef54922c00453bb4cc,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2432__300s.npz,e9686d8d8277b7f7b25c0d726390ef429c87088dc9518d0178c818b5469dbfb1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,95,95,0,success,2026-08-05,,5,0.625,"[10,22,39,23,1,0,0,0]",5,0.5,"[5,14,25,0,38,0,13,0,0,0]",6,0.5,"[10,16,12,0,0,0,39,17,1,0,0,0]"
classical_musicnet_2433__180s,classical_musicnet_2433,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2433__180s.npz,a3eff20e0e3134c90ae155438408b3f4f97f46c9c7c9894b10a915eb78ddc1fd,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2433__180s.npz,9f73a602386077aaa6c164c3a0717fdfb9aef65bfe06fbacbbed4a29c7450fb7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[31,25,18,11,3,0,0,0]",7,0.7,"[28,22,18,1,11,2,6,0,0,0]",8,0.6666666666666666,"[28,23,7,1,0,0,17,10,1,0,0,1]"
