segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,modulation_tertile_relative_path,modulation_tertile_sha256,model_sha256,windows,valid_windows,masked_windows,low_windows,medium_windows,high_windows,observed_states,median_intensity,status,processed_at,error
classical_musicnet_2555__300s,classical_musicnet_2555,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2555__300s.npz,060af13b4cf93e13e8558ac75ee2cc22bfc996c3f58dc2c3c3d5706abe78230e,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2555__300s.npz,a1b4b578c20e3e1b9e92aa4b53a28fcbb5391c5ff81effb67ffb9255deac4c5c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,110,109,1,63,36,10,3,0.02191558769573021,success,2026-08-04,
classical_musicnet_2557__180s,classical_musicnet_2557,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2557__180s.npz,b080d629efe3f1f32193547768a813b1cf59cefcafa3d5491d187ee211279050,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2557__180s.npz,550ff0269ffa59b7b8bef9ee14995f411aabc3a62cce88b7e79b36d72c378e5d,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,44,39,5,3,0.02472682485824862,success,2026-08-04,
classical_musicnet_2557__300s,classical_musicnet_2557,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2557__300s.npz,ad494160507a1ee204e16b32259096dff973673e719bf2b20c13b271271d9580,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2557__300s.npz,be1827dd0d08a392aa6cff8bf717e7dc0f339c7cd2a8fab4eaf6257d5c8073e6,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,75,65,8,3,0.024554524497830243,success,2026-08-04,
classical_musicnet_2582__180s,classical_musicnet_2582,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2582__180s.npz,b700aa54ff683e3446efe0fac51e625201f7beb597d33d6b182b7e020f09d645,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2582__180s.npz,0c7e0050828f299aa0a03a22302c2b61d4565723f780ed650067471b55471fa6,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,9,56,23,3,0.03656911938878693,success,2026-08-04,
classical_musicnet_2582__300s,classical_musicnet_2582,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2582__300s.npz,2fd2d71faea02dbf7d6bb8c15681d725fdeb5917659cb5a672ba8e7d7411a730,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2582__300s.npz,9c7dfb353d4724e7301a675f12eafe48d4dc8ab6ad58d7f427f5d111105a33da,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,18,92,38,3,0.03646335430403269,success,2026-08-04,
classical_musicnet_2586__180s,classical_musicnet_2586,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2586__180s.npz,41fee2404dcc861a8f7fe41cf5f8faff37877bef4dc28eec6bfa827d58c104b8,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2586__180s.npz,ae5e1b064e06ba3eaee8b8068243741a737a1a351e682b9efa1a0510bb7e2977,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,19,34,35,3,0.03961649875373041,success,2026-08-04,
classical_musicnet_2586__300s,classical_musicnet_2586,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2586__300s.npz,4bfb2171611563927e3cf7931abc4adf71f05213ecfd6beedbf8f6f8f259e076,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2586__300s.npz,2ad7d9299d62cd318818a4e0f72199844f2a34e565d9522763bfee2562286b2a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,38,48,62,3,0.03987173355221785,success,2026-08-04,
classical_musicnet_2590__180s,classical_musicnet_2590,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2590__180s.npz,090824fa2fdcf3ec559148478b3fecfadeae635a5986d2d06ea81abd52c99dfc,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2590__180s.npz,2548360d5ae6afae46b857728824d290000d17681dbd60388461d73fa053e656,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,63,22,3,3,0.020586917299169727,success,2026-08-04,
classical_musicnet_2590__300s,classical_musicnet_2590,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2590__300s.npz,753edd18b299c17f0540cb729e76f59eda708903cc0985ac4afe09768c84e194,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2590__300s.npz,ccb77bc3a593e4446ad0a79791cb7983bc8e5eb24990d45860d1d7d5070308c1,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,98,45,5,3,0.020377734109843004,success,2026-08-04,
classical_musicnet_2603__180s,classical_musicnet_2603,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2603__180s.npz,3edfc640abfb55e0ed946d278e14cf9b5adea37471330c8b98861984a8b5920d,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2603__180s.npz,7ba587a605ec0cad2840cebe50c6cf2b0af98d826da82accb73c1756795c3b5e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,31,42,15,3,0.029652360946556655,success,2026-08-04,
classical_musicnet_2603__300s,classical_musicnet_2603,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2603__300s.npz,f375794baedfd33385b0b328209edb7b5944c7925c5f5fefe94cfaa36c70ef6d,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2603__300s.npz,9c8fc891e6dde96df4a1cbb747bcf3b8cc03296406033ec7742fbdd1ef666c59,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,52,71,25,3,0.02945922235380749,success,2026-08-04,
classical_musicnet_2608__180s,classical_musicnet_2608,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2608__180s.npz,7d2c20f39aede017258b7f6864c35756ba0027a0947cffbed1adde5b530743e0,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2608__180s.npz,f00aad358f087cb5ae9c89a49da4b98c2a87c490c3d6a0e0c643fe7610d9f00b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,15,54,19,3,0.03196720046798873,success,2026-08-04,
classical_musicnet_2608__300s,classical_musicnet_2608,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2608__300s.npz,d659ad5834f85e37fcad5866334b39d8c3a97109892d677640f7beebf5cd55b7,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2608__300s.npz,af2a09b3f52cc438e06ff432d35f47a44ee4a5d4054dd30289d3de413c121d60,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,36,79,33,3,0.03100021432715039,success,2026-08-04,
classical_musicnet_2619__180s,classical_musicnet_2619,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2619__180s.npz,074c47216d9b14553af8d15f005b392717f8f40092d9dc1c24113b380f4854aa,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2619__180s.npz,3f41226bfeb6600e171aa33ebc2a663eabde03ea130c82f126f267ccf2fe18d2,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,63,24,1,3,0.020539522768672214,success,2026-08-04,
classical_musicnet_2619__300s,classical_musicnet_2619,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2619__300s.npz,0ebb46e3111bd193e659fb9ed6659e3d92ae43d1870b2cdf840c268242462b76,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2619__300s.npz,d678c218f5a4ecc1a87f9505fda7ab07352acf68491475522aaf949eeda56177,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,117,117,0,84,33,0,2,0.01934631973381329,success,2026-08-04,
classical_musicnet_2622__180s,classical_musicnet_2622,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2622__180s.npz,38c17a728f31c016eba80047e4ba19f272ded44f9308d6662ccf5fafb7ac5605,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2622__180s.npz,5ccc863bc5d928d4d7989290289861550fa728a1895cbcd65fa25fe641d8d5d3,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,17,35,36,3,0.0399142276130533,success,2026-08-04,
classical_musicnet_2622__300s,classical_musicnet_2622,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2622__300s.npz,b88471549d7ea0d6b63bb613a68696d3ab59298593fbb0e62e4e33352a39e1c4,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2622__300s.npz,c01ab99d9c51703573bc6bf4ee5322749a75e65a6fff24a46e0da1f7e4d8a8c6,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,20,64,64,3,0.04185578495776099,success,2026-08-04,
classical_musicnet_2628__180s,classical_musicnet_2628,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2628__180s.npz,c12eac6b6c5d4f5d9fb70d89458aebe0c825acb32e247036fe0e66f8327a6c34,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2628__180s.npz,d6a2dc3c4bbaf0439c609df2493349851640c8daab4ed82e6e89d7a6d1560494,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,60,60,0,5,22,33,3,0.04645724708370835,success,2026-08-04,
classical_musicnet_2628__300s,classical_musicnet_2628,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2628__300s.npz,c12eac6b6c5d4f5d9fb70d89458aebe0c825acb32e247036fe0e66f8327a6c34,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2628__300s.npz,d6a2dc3c4bbaf0439c609df2493349851640c8daab4ed82e6e89d7a6d1560494,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,60,60,0,5,22,33,3,0.04645724708370835,success,2026-08-04,
classical_musicnet_2629__180s,classical_musicnet_2629,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2629__180s.npz,bf9c4a5deee8f5623c65273dc7a75b8322bf9756634dced89ddf05f1ab193c8b,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2629__180s.npz,edf70e7099f113687d75bd145998aab04463135b582d021406d8978f4f3c1030,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,31,41,16,3,0.02855651014851901,success,2026-08-04,
classical_musicnet_2629__300s,classical_musicnet_2629,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2629__300s.npz,4deffb1892090a94ec080aa79528a56e52f0447de984a2accb244b03158c98ec,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2629__300s.npz,068ae4718da21a454481ec09d0b52ffc8b1ea671e31b7d58f48563d81e375402,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,39,78,31,3,0.0323693904265383,success,2026-08-04,
classical_musicnet_2633__180s,classical_musicnet_2633,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2633__180s.npz,bdae74f189e1b98ca3177683e6857ce885cf7abed7155926dc4488e81ab2d19b,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2633__180s.npz,7507ec5ac54d359fa38dc91962ab68ab1ebfcbdef6045cc0752cede26e355e31,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,25,55,8,3,0.029842405781437265,success,2026-08-04,
classical_musicnet_2633__300s,classical_musicnet_2633,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2633__300s.npz,8118b198a3a59e3d054f58d82454b3ed97ad37065bc702e8e2fb6fe3ff4a5a1f,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2633__300s.npz,35e66bd89db973b3c59999832b40bdd1a3d2476588b9c8d892c7d6943645dc2a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,112,112,0,31,66,15,3,0.031123825232953095,success,2026-08-04,
classical_musicnet_2659__180s,classical_musicnet_2659,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2659__180s.npz,0b7a9b4b247f48691d7a140fc912c72d8dfa6199cb95437193176d466c597516,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2659__180s.npz,101937691ef2345e0cbe46ad68ce7d35ecfd6c5f15f9820aa0938e67a9f303b5,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,52,52,0,49,2,1,3,0.015331734597964441,success,2026-08-04,
classical_musicnet_2659__300s,classical_musicnet_2659,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2659__300s.npz,0b7a9b4b247f48691d7a140fc912c72d8dfa6199cb95437193176d466c597516,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2659__300s.npz,101937691ef2345e0cbe46ad68ce7d35ecfd6c5f15f9820aa0938e67a9f303b5,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,52,52,0,49,2,1,3,0.015331734597964441,success,2026-08-04,
classical_musicnet_2677__180s,classical_musicnet_2677,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2677__180s.npz,452ca057ff80da7b1d1a21dd126b56cd2182cd5805200d34aaf3ce59215055f6,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2677__180s.npz,1a947647d3f10d924167bc4339e4219709824a1483392ab7f2d419c9514d42ff,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,40,43,5,3,0.027040182881592045,success,2026-08-04,
classical_musicnet_2677__300s,classical_musicnet_2677,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2677__300s.npz,2374fbfaf6e2172cc917a03a3179b9d93f8c3e43f019d7de8dadc7e3294bdad6,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2677__300s.npz,5e6e7b846b4dcb6da6f733a6fa9389f8064a1d108d3f61839e3c1c00f0bb048b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,67,69,12,3,0.025848456637731942,success,2026-08-04,
classical_musicnet_2678__180s,classical_musicnet_2678,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2678__180s.npz,bcf258291957a19cee6abe70bb452472ab9781c3c5b0664095a999e12dbed48c,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2678__180s.npz,5cdc93a0ae5080bfa2d57df9d9e82734910095ee395b7b0e4228decff87aab6b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,36,38,14,3,0.029293878729276912,success,2026-08-04,
classical_musicnet_2678__300s,classical_musicnet_2678,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2678__300s.npz,121c083584dda2fe2b8da35e3c78bbc1c4f410e50c834546782c47e5b8f6bc2b,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2678__300s.npz,a853ed0c672c9b059ccab5c5301a5c9ac24d659ad5bd29b36f231f4c6dc49bfd,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,72,59,17,3,0.025733933142191745,success,2026-08-04,
classical_musopen_00d18099ad17__180s,classical_musopen_00d18099ad17,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musopen_00d18099ad17__180s.npz,bd94f0ae356000ceff69ba75c254b7f8f9af98e575dcecb4ab8f6fb35c7e366b,features/modulation_tertile/180s/classical/holdout/classical_musopen_00d18099ad17__180s.npz,1904472e65cd8446b35eb6ae99da9a586b9a783dc6d3e9da9a20cfa709136b71,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,29,50,9,3,0.028885499925308977,success,2026-08-04,
classical_musopen_00d18099ad17__300s,classical_musopen_00d18099ad17,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musopen_00d18099ad17__300s.npz,a9a6bb48775a56d0bde5a0ada96b8a74b9b26035c3e8b37c92391df41b61ee76,features/modulation_tertile/300s/classical/holdout/classical_musopen_00d18099ad17__300s.npz,255363e60af5950178bab722196a8644d96d1273b6795a6dbe6c66014a4deb17,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,43,82,23,3,0.030894483367092107,success,2026-08-04,
classical_musopen_05c904fe5b10__180s,classical_musopen_05c904fe5b10,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musopen_05c904fe5b10__180s.npz,330110522fdf4ab24fffe913f7791c785540d805eb71d28389c32477c06b5f08,features/modulation_tertile/180s/classical/validation/classical_musopen_05c904fe5b10__180s.npz,c51003efe25f13e08b89e048a41f1e211aee86312c34c2368bb13995b6d7a538,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,64,21,3,3,0.01826397273339353,success,2026-08-04,
classical_musopen_05c904fe5b10__300s,classical_musopen_05c904fe5b10,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musopen_05c904fe5b10__300s.npz,ae0c0225cab1129d9f6ddd5e7abc895a45609590452eaae8b0b0305cc54f5b00,features/modulation_tertile/300s/classical/validation/classical_musopen_05c904fe5b10__300s.npz,7c3c1f1b17c96dffbf2f6e53e9c1ea3f8829d5ded03cf93daab81ba824e9043e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,144,144,0,109,23,12,3,0.01607604835908205,success,2026-08-04,
classical_musopen_0b7876dd110e__180s,classical_musopen_0b7876dd110e,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musopen_0b7876dd110e__180s.npz,1fa9573ac703d261d15ea10043e998dd7602353d0287bbaf494e41af0b59d710,features/modulation_tertile/180s/classical/validation/classical_musopen_0b7876dd110e__180s.npz,346803d4d5f35defbc1eb40b22cae4ba7c64023be875595c0adff1cabc12f73a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,18,38,32,3,0.03732659634556512,success,2026-08-04,
classical_musopen_0b7876dd110e__300s,classical_musopen_0b7876dd110e,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musopen_0b7876dd110e__300s.npz,891dde89899abc4d694abe45898ce9eb0798d7c56c844ecbd9e8b1ed23b43e87,features/modulation_tertile/300s/classical/validation/classical_musopen_0b7876dd110e__300s.npz,0674d073a4e7a84dbc82aa87eade07f5d7e9cff6c210b3f681dd8f511451587f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,32,68,48,3,0.037112628650675106,success,2026-08-04,
classical_musopen_0ddcc98bc949__180s,classical_musopen_0ddcc98bc949,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musopen_0ddcc98bc949__180s.npz,0cbb5807b33306a33396f8813a5a9d48e07185cdd6d9ec8cdaccace13ca69794,features/modulation_tertile/180s/classical/discovery/classical_musopen_0ddcc98bc949__180s.npz,a0bbb17b843ea2b19e18cbc14557d2d08d6fc7d79b788d4b591c6ee0789cc6e0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,50,50,0,1,40,9,3,0.030704601744446336,success,2026-08-04,
classical_musopen_0ddcc98bc949__300s,classical_musopen_0ddcc98bc949,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musopen_0ddcc98bc949__300s.npz,0cbb5807b33306a33396f8813a5a9d48e07185cdd6d9ec8cdaccace13ca69794,features/modulation_tertile/300s/classical/discovery/classical_musopen_0ddcc98bc949__300s.npz,a0bbb17b843ea2b19e18cbc14557d2d08d6fc7d79b788d4b591c6ee0789cc6e0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,50,50,0,1,40,9,3,0.030704601744446336,success,2026-08-04,
classical_musopen_12241f03c895__180s,classical_musopen_12241f03c895,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musopen_12241f03c895__180s.npz,bd61466eef10221af801b87d5eab55d2d26b221ba12f12d9a430f3d7a993e9d0,features/modulation_tertile/180s/classical/discovery/classical_musopen_12241f03c895__180s.npz,9206a58e7905f2a7e7deab57abce68488cfcd77d5c55998cdae56ebb0d1829bf,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,47,47,0,28,16,3,3,0.02235253315711816,success,2026-08-04,
