segment_id,track_id,group,split,scale_seconds,view,state_count,state_coverage,retained_edge_ratio,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musicnet_2154__300s,classical_musicnet_2154,classical,holdout,300.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2154__300s.npz,b8ae2bd5f71b376123017c1c8f72e19478d6bb1aa87bb4cbe76f280af393c31d,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2154__300s.npz,ba09f7759880509eba597f2b4edad913b3b6a9b948397869e92a3c1f1f74dccb,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2154__300s.npz,9deaca43444b4f778e740468ff7c7f9bc637525b336c2c8121b5f76135fda512,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2154__300s.npz,ef81da21834cd32bbed20c18e2c13978a176824a4813571abb06e5981262efb8,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2154__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,54,0.3673469387755102,5,14,0.7,0.8571428571428571,0.9002764152066395,1.2390880089705123,0.769888666967293,0.08713961775186264,0.08088714938030006,1.9499999999999997,0.0,4.166666666666667,0.0,5,0,5,0,2.15,0.0,1,0,success,2026-08-05,
classical_musicnet_2155__180s,classical_musicnet_2155,classical,holdout,180.0,modulation_smp_k8,8,0.5,0.17857142857142858,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2155__180s.npz,2b7b980e5a945f9d6020c75741923a3436a0d812c6a0a97b57d0cdcc2587b0fd,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2155__180s.npz,6d872c342f0a1dd1c3afb9732c64c451d8fa788b2fcf4a7635d8c402358d68a3,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2155__180s.npz,c7a4cb72ed386426fac2773af8f9866d9b97803a3ad5163e516c308a01b2941e,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2155__180s.npz,09a4b60970ad6bbf2352095799d7cf560fb3be034661ae1410d6480ff9f51569,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2155__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,41,0.47126436781609193,4,10,0.8333333333333334,0.8,0.8863868877501858,1.0765200006163227,0.7765450331534763,0.12300171753203858,0.1128040630847367,1.25,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musicnet_2155__300s,classical_musicnet_2155,classical,holdout,300.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2155__300s.npz,e6e546eb4b11de502d646bc7bdb4aa1bbf8a8c849a362e388d56d2dcaae97361,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2155__300s.npz,d8d42a9ce19eeea10cc8a0da5ed50fc5fd4fc2662940d163a28522346c4076c4,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2155__300s.npz,6a2ec74aabdeb79a5cb97073520d260619c417c3704998cd56fdf1ed00b8b154,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2155__300s.npz,0c442743a633d789f0c01922e3254ce4a3a5ab4b4198ad716356f0552cdcca29,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2155__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,69,0.46938775510204084,5,14,0.7,0.8571428571428571,0.8722806146936314,1.124028572844203,0.6983982197512868,0.09889397936045166,0.09272202031497531,1.65,0.0,3.5,0.0,4,0,4,0,1.7999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2156__180s,classical_musicnet_2156,classical,holdout,180.0,modulation_smp_k8,8,0.5,0.125,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2156__180s.npz,41cb1574d1737689a0c8b33ef37d1aa3824a40949233fe0c46d3b4827f26b440,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2156__180s.npz,7b4fba189f3b7e0778b6026c4ae99e648f66d32be0037d4477d98c22b820d064,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2156__180s.npz,4840d0e2155c64261d871d0a78fa30b50865d07ca0207a6c2102f4ad085ac7c1,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2156__180s.npz,09871f0f971c8e32b9f232e42bd84d71a18269c91cc42baf895eea329d58a9e7,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2156__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,48,0.5517241379310345,4,7,0.5833333333333334,0.5714285714285714,0.7804192803030104,0.8472234806686211,0.6111425570426531,0.22578940414850046,0.21678695535952955,0.6499999999999999,0.0,1.5,0.0,2,0,2,0,0.7,0.0,1,0,success,2026-08-05,
classical_musicnet_2156__300s,classical_musicnet_2156,classical,holdout,300.0,modulation_smp_k8,8,0.5,0.125,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2156__300s.npz,fcecfddab8975444c4098ce3c030a78bf69f469d3742475a74891067e62ef8bd,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2156__300s.npz,4dd77ba1767d3a05adad8765079e38a64baa5367579cc3ce6fe227e890690441,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2156__300s.npz,4840d0e2155c64261d871d0a78fa30b50865d07ca0207a6c2102f4ad085ac7c1,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2156__300s.npz,a1a67d6b005eecddfce221e5458ff88a758ba8d4f12e12d4924d27d2821a0355,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2156__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,94,94,93,51,0.5483870967741935,4,7,0.5833333333333334,0.5714285714285714,0.7727288353659925,0.8512321460737732,0.6140341978929511,0.2352873164527691,0.22697522206638615,0.6499999999999999,0.0,1.5,0.0,2,0,2,0,0.7,0.0,1,0,success,2026-08-05,
classical_musicnet_2157__180s,classical_musicnet_2157,classical,holdout,180.0,modulation_smp_k8,8,0.5,0.19642857142857142,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2157__180s.npz,d13f9c3da701a4a2122471cd2b5577bd93534258337dc7bc799b9235a0ba364b,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2157__180s.npz,7e78648523916429e4772c3ff6671898cf49e0b1652577a2e2f9d2e674c8cbef,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2157__180s.npz,b80895ada25fbdf6dad6ece636e7e8a2d17977e4525f44c6dd353b6a0cc056e1,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2157__180s.npz,103f2e9cf8c8dedf08f1e10acd4121cf12b05bc1f9ae8e69f7320dd59236dd7b,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2157__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,43,0.4942528735632184,4,11,0.9166666666666666,0.9090909090909091,0.9019096756987436,1.1229589896259737,0.8100436827275367,0.10239133306909763,0.09195402298850575,1.1499999999999997,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2157__300s,classical_musicnet_2157,classical,holdout,300.0,modulation_smp_k8,8,0.5,0.17857142857142858,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2157__300s.npz,614856ccdba752503ae650a01a1127bd830dd32cdc9218092c83f5d20197e10c,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2157__300s.npz,33ae9c30e1e074c1811af38bcff343782013fc5c7cce17f910e1b5ba0906a86e,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2157__300s.npz,62defba3a53c16857394fbffe61ec45d1efb345d9562992ac3d8dbdd4161f291,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2157__300s.npz,2488e94c505d4160b04566a1ea78616a7ce8599817397a663cbcb3935fdebb3b,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2157__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,73,0.4965986394557823,4,10,0.8333333333333334,1.0,0.8726785606282924,1.0605837110989893,0.7650494302250624,0.12332824286177056,0.11732364178548131,0.9499999999999997,0.0,2.3333333333333335,0.0,4,0,4,0,1.0999999999999999,0.0,1,0,success,2026-08-05,
classical_musicnet_2158__180s,classical_musicnet_2158,classical,holdout,180.0,modulation_smp_k8,8,0.625,0.19642857142857142,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2158__180s.npz,3d1951771c86f9efaa0f6f556065d97c6e143c898676088ee6e8763c423b5ccf,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2158__180s.npz,0f9f58c9c5df99c2b537aa6a603f1000ce1830b469700f1637b96b8468148042,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2158__180s.npz,db181683193aaf2d324ba5ba4c9840ab8cb55d39d3ee220d8cbcc2f3dfa6a49b,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2158__180s.npz,ef706abc433ab6e16019abc5700a43215471ab39de5c218f4523b1225b458bd5,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2158__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,39,0.4482758620689655,5,11,0.55,0.7272727272727273,0.8205236424989499,1.0090171313169933,0.6269375932563713,0.16342977936319197,0.15370221865811282,1.15,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2158__300s,classical_musicnet_2158,classical,holdout,300.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2158__300s.npz,9d0f9fd9ee5c5cd28f65040923cc45c099a3f375f3622c813ff1665160c998fd,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2158__300s.npz,1b3a9920156c7e4c694fd1eb91dc77755b266410db8b54afb0e806cd3b35b0cd,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2158__300s.npz,e8d8fc7b22e4c903494f3af0b17ff2ccd34d894a2e4e94fb4a7f9c2e5cba630c,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2158__300s.npz,536275ef47ae2dd025074180a5a777689ca18515a695f6048b009d297a14beb1,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2158__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,73,0.4965986394557823,5,14,0.7,0.8571428571428571,0.7650178011210333,1.0160959425087654,0.6313359059449709,0.1627562589661715,0.15702171279470692,1.65,0.0,3.6666666666666665,0.0,5,0,5,0,1.8499999999999996,0.0,1,0,success,2026-08-05,
classical_musicnet_2159__180s,classical_musicnet_2159,classical,holdout,180.0,modulation_smp_k8,8,0.625,0.21428571428571427,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2159__180s.npz,fe9706bf9ab0aa4660530e182561b499ce6c8e286120dfc53f789a451a8e7a35,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2159__180s.npz,5909d33dc7371d6e77d004fc7e815fc6fb451ac2898f1ef3c64ebcc4ebc412ae,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2159__180s.npz,cec8963c71028a3a61f3002f5cb063cbbe1314e517ba8cec7ff2db71af034b45,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2159__180s.npz,e0f00f083550ab77aacfaf5f0eaccdaa6cdc72aeb08ec21d30044f031ae30f73,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2159__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,40,0.45977011494252873,5,12,0.6,0.8333333333333334,0.8472719976853972,1.0819632703040416,0.6722615777502653,0.12326595323028142,0.11307137129109864,1.15,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2159__300s,classical_musicnet_2159,classical,holdout,300.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2159__300s.npz,13ccbe3a8ea5b18ba5fe6be7922944b08a505aa2fbd9b88cc2b00bdda6276faa,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2159__300s.npz,e88239bedb2833729c25ba22b36de4ee18bbdb866d7ddc80b023f21f4d003127,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2159__300s.npz,6c21a1f98ed7a1b99d8a5c778fbb524a535ed0079513d7b031f661c8e40c5e64,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2159__300s.npz,328a81e5ce92f6144374fffc647d3066533487d6ba8587b53d0f5dca7290ff1d,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2159__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,67,0.4557823129251701,5,14,0.7,0.8571428571428571,0.8319867521725205,1.139939832929497,0.7082844414951439,0.11453561016243231,0.10847078557450378,1.3499999999999999,0.0,3.0,0.0,4,0,4,0,1.5,0.0,1,0,success,2026-08-05,
classical_musicnet_2160__180s,classical_musicnet_2160,classical,holdout,180.0,modulation_smp_k8,8,0.625,0.30357142857142855,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2160__180s.npz,eed964ffea1f6f842145249ff11c74ff0199711b448f7425e9ed1a7d80728ad5,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2160__180s.npz,9e002f8b1830be82baa459e144993be0b39622f422c9948f2efb6a30771733cf,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2160__180s.npz,9adb770983546d3f14385d16bc2f00c972ff9550ea27fe45ab854a4551e41485,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2160__180s.npz,1a63ad24e6249441c8d1f7fbecd2c4198efc61e5f9ad7f28d88096d77f1fb52b,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2160__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,28,0.3218390804597701,5,17,0.85,0.9411764705882353,0.9473717762806159,1.3607986408560668,0.8455117344651131,0.05905667855727309,0.048115477145148355,1.7999999999999998,0.0,4.0,0.0,5,0,5,0,1.9499999999999997,0.0,2,0,success,2026-08-05,
classical_musicnet_2160__300s,classical_musicnet_2160,classical,holdout,300.0,modulation_smp_k8,8,0.75,0.3392857142857143,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2160__300s.npz,fea924bd19587dceb2b52c5146907f0539c2355ff71b08ef44b2cabec65a2e1e,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2160__300s.npz,85a9cf69b1f2aad5c11dd563956db3398e0da873b9a70f9418439257a3fb04a6,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2160__300s.npz,0c768e02b6ad33716651b38711fda528ed308fc238c62a237c3edfb2572140a0,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2160__300s.npz,735be45ba2ec118e63f34927db2fd713113ddcf7931233cd703c6095ce6cc3fb,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2160__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,53,0.36054421768707484,6,19,0.6333333333333333,0.8421052631578947,0.905010832723867,1.348094532475277,0.7523858841700877,0.06761071775649036,0.061224489795918366,2.15,0.0,4.666666666666667,0.0,5,0,5,0,2.25,0.0,3,0,success,2026-08-05,
classical_musicnet_2161__180s,classical_musicnet_2161,classical,holdout,180.0,modulation_smp_k8,8,0.5,0.14285714285714285,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2161__180s.npz,8ba087b7927926d8f5b30a6097874d8b93088e4bed2b2309722fc88fb32bf4c9,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2161__180s.npz,c598dce0ff3d39f42baf8cb8d8d2d375e3d1a9b3d97da26bb6854951a6ddc500,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2161__180s.npz,b878f8bb2dff9ab0197fd08141d04427c68ac440f601db09df4536495bf41401,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2161__180s.npz,e2544462b4a156f1fc15da079bdefbcb2f9de05b6d49e96970b95e20db71bf26,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2161__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,39,0.4482758620689655,4,8,0.6666666666666666,1.0,0.8036442937674442,0.9201600921796835,0.6637552009057804,0.17347073589641962,0.16385993049986636,0.5749999999999998,0.0,1.5,0.0,3,0,3,0,0.6499999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2161__300s,classical_musicnet_2161,classical,holdout,300.0,modulation_smp_k8,8,0.5,0.16071428571428573,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2161__300s.npz,5cca1c5291b37b9274c2c221ff198ded75b8b2830945f1286b30b058591b7904,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2161__300s.npz,d3146f6cbc15db7c34ccbcb6e613c406fa27ef9406948c05bd2ef17bdf48c7e0,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2161__300s.npz,4d5f370f5f00d5abd1fd1ba5d860d375dbcdf817be2a85ac72ac6e93fdb7a7fd,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2161__300s.npz,28026f62918a019395f9b138b8c99e99994ece1748e2161ce29f77163eccb470,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2161__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,64,0.43537414965986393,4,9,0.75,0.8888888888888888,0.8223643335153391,0.9885832926464067,0.7131121069033269,0.15451895043731778,0.1487279843444227,1.1499999999999997,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_2166__180s,classical_musicnet_2166,classical,holdout,180.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2166__180s.npz,5d88b226a705214d3a50013e69e0ee27bc7a50474c0bbf939e239a71d75586d5,graphs/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2166__180s.npz,aa3458e91be35d96b3a1fe3f30b3c26ad269c9e6b9d05a203a61309d179c9c02,homology/persistence/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2166__180s.npz,7c0814b574364e79a055783dc8bec47891a1a594e04c1257fa27901a818563f5,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2166__180s.npz,5f454590b176a4a7ef34ebe1787784e0e8f939c44436806901195069bc54f9e5,homology/descriptors/modulation_smp_prototype/k8/180s/classical/holdout/classical_musicnet_2166__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,43,0.4942528735632184,5,14,0.7,1.0,0.8466010937055045,1.1113734574112857,0.6905351544319307,0.10899722552516845,0.09863672814755413,1.25,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musicnet_2166__300s,classical_musicnet_2166,classical,holdout,300.0,modulation_smp_k8,8,0.625,0.25,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2166__300s.npz,174ff29975bd561209d3545b7c7653b5612e0b3b7ec154ffe471035f4589e003,graphs/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2166__300s.npz,5503206b3da0948f7bdae0f637e0fae1dac0892568c40a2973ea3d8261ce37cd,homology/persistence/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2166__300s.npz,6c21a1f98ed7a1b99d8a5c778fbb524a535ed0079513d7b031f661c8e40c5e64,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2166__300s.npz,076f018fcd573962d8e395a5709434ac3a239b66f210d7f582e9805e3d66e6f5,homology/descriptors/modulation_smp_prototype/k8/300s/classical/holdout/classical_musicnet_2166__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,62,0.4217687074829932,5,14,0.7,1.0,0.8714953378314256,1.1723550384105788,0.7284251410714682,0.09472904808181776,0.08852856210977542,1.3499999999999999,0.0,3.0,0.0,4,0,4,0,1.5,0.0,1,0,success,2026-08-05,
